test_ligand,auroc,aupr,pearson,target,target_weight,Sender,Target
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,Granulocytes_Joint,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,Macrophages_Joint,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,Macrophages_Lung,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,Monocytes_Muscle,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,NK-cells_Muscle,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,T-cells_Lung,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,T-cells_Skin,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,Myocytes_Muscle,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,Unknown16_Muscle,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,Unknown6_Joint,NK-cells_Spleen
IL1B,0.488251815,0.1283566,0.055119279,ADAM15/ADAMTS4/AREG/BGN/C1QB/C1S/C4A/CAV1/CCL7/COL1A1/CSF1/CXCL10/CXCL12/EPAS1/FN1/IGFBP5/IL13RA1/IL1R2/INHBA/LAMA4/MMP12/MMP13/MMP3/PLAT/SERPINE1/SOX9/THRA/TNF/TNFAIP6/TRAF6/VCAM1/VCAN,0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00556725311719056/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00462346515388925/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00602508451228127/0.00473051781521624/0.00464891908539874/0.00471508674511481/0.00462666346579045/0.00476765015397886/0.00566054274896508/0.00511984124811278/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00673911747712635/0.00462272691470985/0.00582539956101891/0.00445932893547945/0.00477813963127569/0.00448758651897985/0.00772607969925218/0.00445786507883935/0.00561872635862775/0.00484051678696276,Unknown6_Skin,NK-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,B-cells_Muscle,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Dendritic-cells_Muscle,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Endothelial-cells_Joint,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Endothelial-cells_Lung,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Endothelial-cells_Skin,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Erythrocytes_Muscle,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Fibroblasts_Joint,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Fibroblasts_Lung,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Granulocytes_Joint,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Macrophages_Joint,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Macrophages_Lung,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Monocytes_Muscle,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,NK-cells_Muscle,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,T-cells_Lung,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,T-cells_Skin,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Myocytes_Muscle,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Unknown16_Muscle,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Unknown6_Joint,B-cells_Spleen
IL1B,0.507474983,0.116191974,0.05067011,ADAM15/AREG/ASS1/BGN/C4A/CCL7/COL1A1/CSF1/EPAS1/IGFBP5/IL13RA1/LAMA4/MMP12/MMP2/MMP3/MMP9/PLAT/SOX4/SOX9/THRA/TNFAIP6/VCAN,0.00498984755065295/0.00678499376436745/0.00632377125865348/0.00556725311719056/0.0103514792879331/0.00856922250413667/0.00432704969277202/0.00632249819196331/0.00464891908539874/0.00462666346579045/0.00476765015397886/0.00535707891642765/0.00740596900968595/0.00533183165843309/0.00673911747712635/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00772607969925218/0.00484051678696276,Unknown6_Skin,B-cells_Spleen
IL1B,0.491082469,0.149786051,0.044030451,ACOT1/ACOT2/ADAM15/ADAMTS4/AREG/ASS1/C1QB/C1S/C4A/CCL2/CCL7/COL1A1/CXCL12/EPAS1/F3/FGFR1/HAS2/HP/IL1RN/LAMA4/MMP12/MMP13/MMP14/MMP9/PLAT/SOX4/SOX9/THRA/TIMP1/TRAF6/VCAM1/VCAN,0.00489225101230041/0.00524714366382022/0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00632377125865348/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00551148551052357/0.00856922250413667/0.00432704969277202/0.00473051781521624/0.00464891908539874/0.00514698890695378/0.00466180665381612/0.0044034475032619/0.00797395060991872/0.00516222769070909/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00488326992590717/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00519880978995069/0.00445786507883935/0.00561872635862775/0.00484051678696276,B-cells_Muscle,Monocytes_Spleen
IL1B,0.491082469,0.149786051,0.044030451,ACOT1/ACOT2/ADAM15/ADAMTS4/AREG/ASS1/C1QB/C1S/C4A/CCL2/CCL7/COL1A1/CXCL12/EPAS1/F3/FGFR1/HAS2/HP/IL1RN/LAMA4/MMP12/MMP13/MMP14/MMP9/PLAT/SOX4/SOX9/THRA/TIMP1/TRAF6/VCAM1/VCAN,0.00489225101230041/0.00524714366382022/0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00632377125865348/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00551148551052357/0.00856922250413667/0.00432704969277202/0.00473051781521624/0.00464891908539874/0.00514698890695378/0.00466180665381612/0.0044034475032619/0.00797395060991872/0.00516222769070909/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00488326992590717/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00519880978995069/0.00445786507883935/0.00561872635862775/0.00484051678696276,Dendritic-cells_Muscle,Monocytes_Spleen
IL1B,0.491082469,0.149786051,0.044030451,ACOT1/ACOT2/ADAM15/ADAMTS4/AREG/ASS1/C1QB/C1S/C4A/CCL2/CCL7/COL1A1/CXCL12/EPAS1/F3/FGFR1/HAS2/HP/IL1RN/LAMA4/MMP12/MMP13/MMP14/MMP9/PLAT/SOX4/SOX9/THRA/TIMP1/TRAF6/VCAM1/VCAN,0.00489225101230041/0.00524714366382022/0.00498984755065295/0.0062124402077904/0.00678499376436745/0.00632377125865348/0.00586359418867589/0.00515414807428778/0.0103514792879331/0.00551148551052357/0.00856922250413667/0.00432704969277202/0.00473051781521624/0.00464891908539874/0.00514698890695378/0.00466180665381612/0.0044034475032619/0.00797395060991872/0.00516222769070909/0.00535707891642765/0.00740596900968595/0.0068031420531532/0.00488326992590717/0.00537213342156156/0.00462272691470985/0.00438138905510333/0.00445932893547945/0.00477813963127569/0.00519880978995069/0.00445786507883935/0.00561872635862775/0.00484051678696276,Endothelial-cells_Joint,Monocytes_Spleen
